id,description,nb
"4489","Commune : Orly<br /><br />Bonjour,<br /><br />je suis séparé de ma copine (qui habite dans les Yvelines) depuis un moment et je ne vois plus mon enfant depuis quelques mois.<br /><br />Je souhaite etre assisté afin de saisir le tribunal compétent en vue de la garde de l\'enfant.<br /><br />Aide juridictionnelle : Ne sait pas","3"
"4490","Commune : Nanterre<br /><br />Je vis à Nanterre. Je suis actuellement sans emploi. Ma fille Myaest actuellement placée en pouponnière. Le père demande sa garde seulement il veux briser les liens entre nous. <br /><br />Aide juridictionnelle : Oui","1"
"4491","Commune : Montfermeil<br /><br />Bonjour,<br />J\'ai besoin des services d\'un avocat pour finaliser une procédure d\'adoption simple adoptant/adopté adultes.<br />Merci de me communiquer vos honoraires, il seront déterminant dans mon choix.<br />Merci.<br /><br /><br /><br />Aide juridictionnelle : Non","3"
"4492","Commune : charenton le pont<br /><br />je souhaite demander la mise sous tutelle de ma mère qui est atteinte d\'alzheimer (constaté depuis le 9 février 2015). Elle vit actuellement chez mes frères qui refusent de recevoir le médecin expert dont le certificat est indispensable pour que la demande  de mise en tutelle soit recevable.<br /><br />Aide juridictionnelle : Non","1"
"4493","Commune : clamart <br /><br />bonjour , je vous fait par de ce courrier pour trouver un avocat commis d\'office , pour un effacement de cassier judiciaire au volet b2 après avoir effectuer ma peine.<br /><br />Aide juridictionnelle : Ne sait pas","1"
"4495","Commune : MONTREUIL<br /><br />bonjour je souhaiterai obtenir un rdv avec un avocat urgent merci  <br /><br />Aide juridictionnelle : Ne sait pas","3"
"4496","Commune : argenteuil<br /><br />JE SUIS IMPLIQUER DANS UNE AFFAIRE DE CHEQUE VOLER ,J\'AI DONNER MA CARTE BANCAIRE A MON PETIT FRERE QUI CONNAISSER UN AMI A LUI QUI POUVAIS METTRE DE L\'ARGENT SUR MA CARTE INFORMATIQUEMENT , MAIS IL CE TROUVE QUE CES PERSONNE HORS MON PETIT FRERE VOLER DES CHEQUES .ILS ONT ENCAISSER LES CHEQUE SUR MON COMPTE ET RETIRER DE L\'ARGENT AVEC MA CARTE . Pouvez vous m\'envoyer un mail de de confirmation pour un rdv <br /><br />Aide juridictionnelle : Ne sait pas","2"
"4497","Commune : Issy-les-Moulineaux<br /><br />Bonjour,<br />Je cherche un avocat pour traiter une affaire de vice caché (?) suite à l\'achat d\'un fond de commerce.<br />Merci<br />Cordialement,<br />E (*)<br /><br />Aide juridictionnelle : Non","2"
"4498","Commune : 92220<br /><br />depot de plainte collective d\'une association de riverains pour construction illegale (non conforme au permis de construire)<br /><br />Aide juridictionnelle : Non","2"
"4499","Commune : 95310<br /><br />Madame,Monsieur,<br />J\'ai fait 2 demandes de naturalisation les 2 ont été refusée.<br />Motif:je ne travail pas article 44 n°93.1362 du 30/12/1993<br />En france depuis 10/1973 né en 02/1971<br />Cordialement<br />  (*)<br /><br />Aide juridictionnelle : Oui","1"
"4500","Commune : courcouronnes<br /><br />je suis fonctionnaire (surveillante pénitentiaire à fleury mérogis) et risque une sanction disciplinaire pouvant aller jusqu\'à la radiation suite à une relation \""entretenue\"" avec un détenu.<br />ce détenu s\'est ensuite évadé suite à mon refus et m\'a agressée sauvagement (ce qui a révélé l\'histoire à mon administration). les faits sont tels qu\'ils ont été qualifiés de tentative d\'homicide volontaire.<br />j\'ai besoin de me défendre mais peu de moyens. par ailleurs j\'ai été suspendue de mes fonctions et je suis en attente<br /><br />Aide juridictionnelle : Ne sait pas","3"
"4503","Commune : Le Mesnil Saint Denis<br /><br />Bonjour<br /><br />J\'ai reçu un avis- convocation devant le tribunal pour enfants pour une éventuelle assistance éducative le vendredi 19 avril 2016 à 11h. Cela concerne une affaire d\'attouchements entre mes deux enfants ayant eu lieu en 2011 (9 et 7 ans au moment des faits).<br />Je recherche un avocat pour me représenter ainsi que mes enfants.<br /><br />j\'ai la garde de mes enfants depuis 2011 (divorce finalisé en 2012). J\'ai peu de ressources mais je ne sais pas si je peux bénéficier de l\'aide juridictionnelle car, même si je suis seul à subvenir à leurs besoins, je vis avec quelqu\'un qui a davantage de moyens. Si cela n\'est pas possible, mon père m\'aidera pour es frais.<br /><br />J\'ai de toute façon besoin de trouver un avocat rapidement pour nous assister à cette audience. <br />Je vous serais reconnaissant de me donner des coordonnées d\'avocats disponibles ainsi que des devis.<br /><br />Cordialement<br /><br />Aide juridictionnelle : Ne sait pas","1"
"4504","Commune : 16<br /><br />Litige sur des charges de chauffage au sein de notre co-propriété immeuble dans le 16ème à Paris. Ce dossier était traité par une avocate qui a cessé son activité suite à des importants problèmes de santé. Il a été transferé à un nouvel avocat depuis plusieurs mois dont nous n\'arrivons pas à avoir des informations. Donc nous souhaitons trouver un nouvel avocat qui prend en charge réellement le dossier. <br /><br />Aide juridictionnelle : Non","3"
"4505","Commune : bezons<br /><br />je suis chauffeur de car <br /><br />Aide juridictionnelle : Ne sait pas","2"
"4506","Commune : DOMONT<br /><br />EN TANT QUE LOCATAIRE  DANS 1 IMMEUBLE DEPUIS SEPT 2012 , LITIGE AVEC ENGIE (GDF) ET MON  PROPRIETAIRE QUI ME RECLAME  (SEULEMENT EN MARS 2016) 1 ARRIERE DE FACTURE DE 4000€ SANS QUE JE SACHE QUE JE DEVAIS M ABONNER A SE SERVICE A LA SIGNATURE DU BAIL ..... D AILLEUR LUI NON PLUS NE SAVAIT PAS   .LE PROPRIETAIRE ET ENGIE  NE M AYANT JAMAIS RELANCER COMMENT JE POUVAIS LE DEVINER .<br /><br />Aide juridictionnelle : Non","1"
"4507","Commune : Maisse<br /><br />Conerne construction d\'une maison individuelle, 5 non versé pour cause de non fin des travaux, le constructeur ne répond pas à nos relances, mais nous traduit en justice sur signification d\'huissier ce jour. Présentation au tribunal d\'Evry en sept 2016.<br /><br />Aide juridictionnelle : Ne sait pas","3"
"4508","Commune : Chilly-Mazarin<br /><br />Bonjour<br />Je viens d etre licencier le 21mars 2016 apres avoir passer 18ans ai sein de l entreprise jai la reconnaissance comme RQTH de la MDPH<br />Mon employeur me reproche d avoir refuser d aller a la visite medical de reprise apres un arret de maladie de plus d un mois alors que ce n est pas vrai car il meme marqué sur le courrier de licenciment que j ai demander le report de la visite pour probleme familiale<br /><br />Aide juridictionnelle : Ne sait pas","3"
"4509","Commune : Rosny sous bois<br /><br />j\'ai besoin  d\'aide d\'un avocat qui pourra m\'aider a résoudre ma demande de titre de séjours merci pour plus de details j\'aimerai avoir un rendez-vous<br />mon tel (*)<br /><br />Aide juridictionnelle : Non","2"
"4510","Commune : MONTREUIL<br /><br />Bonjour,<br />Je réside à Mairie de Montreuil (9310), j’aimerais obtenir un devis pour une <br />affaire de litige de copropriété.<br /><br />En effet, je dois effectuer des travaux sur la colonne d’eau usées de mon appartement<br />Car elle est endommagée (érosion), celle-ci fait partie des parties communes.<br />Les frais de cette prestation ont été avalisé et réglé par le comité syndicale de l’immeuble.  <br /><br />Pour ce faire, la société de plomberie de l’immeuble doit avoir accès au domicile <br />de la propriétaire du dessus ; celle-ci refuse catégoriquement et s’est fait représenter par un avocat (…)<br /><br />Le cabinet de gestion de copropriété, a tenté une action juridique, notamment :<br /> « Une Injonction de Faire ». <br />Laisser sans suite, car ces dernier n’ont pas daignés s’octroyer les services d’un avocat !     <br />Cabinet de gestion, qui ne donne plus de réponse à mes mails et demeurent injoignable  téléphoniquement.<br /><br />Devrais-je opter pour un référé en urgence, par exemple ? <br />Car cette situation dure depuis bientôt 2 ans.<br /><br />Merci, de me faire un devis, proposant l’alternative juridique la plus rapide.<br /><br />Je vous remercie.<br />Cordialement,  <br /><br /><br />Aide juridictionnelle : Non","3"
"4511","Commune : Trappes<br /><br />Madame, Monsieur,<br /><br />Je suis intéressé par un projet agricole qui est en cours de lancement. Je souhaite à cet effet avoir l\'avis d\'un professionnel sur le cadre juridique qui m\'a été proposé avant de m\'engager.<br /><br />Salutations<br /><br />Marcien (*)<br />Consultant Ingénieur <br /><br />Aide juridictionnelle : Ne sait pas","3"
"4512","Commune : Rueil Malmaison <br /><br />Poursuuvee une personne  pour fausse accusation <br /><br /><br />Aide juridictionnelle : Ne sait pas","3"
"4513","Commune : 95
<br />
<br />location
<br />
<br />Aide juridictionnelle : Non","3"
"4514","Commune : FONTENAY TRESIGNY<br /><br />Nous sommes convoqués le 25 Avril au TGI de Meaux pour une médiation avec notre voisin pour injures. Nous aurions besoin d\'un avocat pour nous assister car le contentieux avec ce voisin dure depuis plusieurs années, il nous harcéle régulièrement et il nous provoque.<br />Cordialement<br /><br />Aide juridictionnelle : Ne sait pas","2"
"4515","Commune : Châtenay Malabry <br /><br />Bonjour je suis président d\'une association sportive et la collectivité dans laquelle j\'exerce mon activité depuis 18 ans à décidé de mettre un terme à la mise à disposition du gymnase qui m\'était attribué pour faire ma pratique sportive.<br /><br />Aide juridictionnelle : Ne sait pas","2"
"4516","Commune : Bezons<br /><br />Procédure de divorce<br />Avec une fille et appart acheté via crédit commun<br /><br />Aide juridictionnelle : Non","2"
"4517","Commune : Franconville<br /><br />Bonjour<br />Je recherche un avocat ,dans le cadre de ma séparation ( deux enfants ).nous ne somme pas d\'accord pour la garde des enfants.<br />Je réside actuellement dans notre appartement ( qui est en vente) à Franconville 95130. Je travail actuellement dans la restauration avec un statut de maître d\'hôtel.<br />La plus grosse contraint est la date de la première audition devant le JAF , qui devrait être le 24 mai 2016, mais je n\'est pour l\'heure toujours reçu aucuns documents ni convocation.<br /><br />Aide juridictionnelle : Ne sait pas","3"
"4518","Commune : Paris <br /><br />Bonjour, <br /><br />Je suis architecte et artiste (peintre).<br />J\\\'ai obtenu une bourse ( BGE/BGF) pour continuer les études supérieures en architecture et urbanisme en France 2011. J\\\'ai obtenu le master 2 en 2013 à l\\\'école polytechnique de Tours et je suis maintenant en troisième année de thèse au CNAM Paris ( Conservatoire nationale des arts et métiers ). A ce jour là, j\\\'ai complété les cinq ans en France et je voudrais je voudrais introduire une demande pour obtenir la nationalité française. Je suis de nationalisé syrienne.<br /><br />J\\\'ai besoin de votre conseil svp.<br />Cordialement <br />Layal (*)<br /><br /><br />Aide juridictionnelle : Ne sait pas","2"
"4520","Commune : poissy<br /><br />apres conge fin bail par huissier, locataire refuse de partir<br /><br />Aide juridictionnelle : Non","3"
"4521","Commune : alger<br /><br />bonjour maitre ,<br /> Je suis d\'Algérie, j\'ai fait une demande de la nationalité française par filiation qui a été rejetée par le tribunal instance qui ma obligé de me faire représenté par un avocat inscrit au barreau pour le traitement de mon dossier le motif qui m\'a été suggerer dans ce rejet (En labsence de mariage de vos grand-parents avant la naissance de votre pére et à defaut d\'acte de reconnaissance maternelle durant sa minorité ,sa filiation n\'est pas légalement établie.) en parallele,j\'ai fait une demande de rectification par voie de justice au tribunal instance (birmandreis-alger) toujours la meme reponse au sujet de ce rejet par le tribunal de paris. si vous accepter de me representer, je vous demanderai de bien vouloir m\'informer sur le montant de vos honoraires et du temps quant au traitement de dossier jusqu\'a obtention du certificat de la nationalité . Bien cordialement <br /><br />Aide juridictionnelle : Non","1"
"4522","Commune : 75011<br /><br />Bonjour, ma demande concerne la mauvaise répartition des charges de copropriété de mon immeuble. Je suis propriétaire d\'un appartement en rez de chaussé sur rue. On m\'incombe à tort des charges d\'entretien qui ne me concerne pas (notifié dans le règlement de copropriété).J\'ai déjà envoyé un courrier RAR sans aucune réponse du syndic.<br /><br />Aide juridictionnelle : Non","3"
"4523","Commune : bondy<br /><br />propriètaire d\'un local commercial (pizzeria) le locataire  règle  son loyer par des chèques  sans provision <br /><br />Aide juridictionnelle : Non","3"
